lon,lat,dmagt,dalt,trend,reliable
55.7539381088781,55.7539381088781,0.052860737,0.74987555,0.003962218610546295,False
55.996483235590375,55.7539381088781,-0.018012524,-0.04409504,-0.003310575364511012,False
56.248011515143844,55.7539381088781,0.02310276,-0.116779804,0.004211529598959603,False
56.499539794697306,55.7539381088781,0.1457324,0.10761833,0.01826890631566969,False
56.751068074250774,55.7539381088781,-0.06436539,-0.07667494,-0.002816688561741209,False
57.002596353804236,55.7539381088781,-0.23870611,-0.08543873,-0.01860752286790179,False
57.254124633357705,55.7539381088781,-0.14820647,-0.01133585,-0.012275390987154227,False
57.49666976006998,55.7539381088781,-0.15577912,0.09226799,-0.010278431373305879,False
57.74819803962344,55.7539381088781,-0.056655407,0.075222015,-0.0033374478545370474,False
57.99972631917691,55.7539381088781,0.22452545,0.12654829,0.014415465729144886,False
58.25125459873038,55.7539381088781,0.2322092,0.10134268,0.019097632396069035,False
58.50278287828384,55.7539381088781,0.16152382,-0.021042347,0.007060541080522544,False
58.75431115783731,55.7539381088781,-0.10642576,0.4597826,-0.011589788485176375,False
58.99685628454958,55.7539381088781,-0.029767752,-0.011516571,0.002746074410933369,False
59.24838456410304,55.7539381088781,-0.12926674,0.06981039,-0.006971152221099974,False
59.49991284365651,55.7539381088781,-0.049624443,-0.011323452,-0.0015975101084647742,False
59.75144112320997,55.7539381088781,0.00015830994,0.21092892,0.005787582638896956,False
60.00296940276344,55.7539381088781,-0.02065897,0.18951082,-0.0007937793490252976,False
60.24551452947571,55.7539381088781,0.068048,0.17132711,0.004442852358274408,False
60.497042809029175,55.7539381088781,-0.065937996,0.10274172,-0.00782618643362245,False
60.74857108858264,55.7539381088781,-0.010436058,-0.16819811,-0.0067976185038115,False
61.00009936813611,55.7539381088781,-0.032495975,-0.19213057,-0.01053611839873851,False
61.251627647689574,55.7539381088781,-0.12898922,-0.06514406,-0.0034903200366818467,False
61.745701053955315,55.7539381088781,0.22420835,0.26334047,0.01443851688240075,False
61.99722933350878,55.7539381088781,0.40783405,0.44102907,0.028751268266120216,True
62.248757613062246,55.7539381088781,0.13735199,0.069867134,0.008175974254366367,False
62.751814172169176,55.7539381088781,0.54778695,0.3195052,0.03917300248447631,True
63.24588757843491,55.7539381088781,-0.033548355,-0.1057539,-0.004527519322648516,False
63.49741585798838,55.7539381088781,0.0071105957,0.3204875,-0.0015219133111492324,False
63.74894413754185,55.7539381088781,0.4243145,0.19422865,0.03457420324977204,True
64.00047241709531,55.7539381088781,0.21319914,0.07100725,0.00982747138300959,False
64.25200069664878,55.7539381088781,0.1805234,0.52338505,0.012609602529790159,False
64.50352897620225,55.7539381088781,0.0048799515,0.29116678,-0.00031855619406370424,False
64.74607410291452,55.7539381088781,0.44791222,0.31891203,0.015299937694886221,False
64.99760238246797,55.7539381088781,-0.12744665,0.25008154,-0.0004776302772228935,False
65.24913066202144,55.7539381088781,0.20484829,0.508183,0.018477601642849166,False
65.75218722112838,55.7539381088781,0.19391131,0.17995834,0.016083242319806262,False
66.00371550068185,55.7539381088781,0.26908112,0.10024738,0.02061206479615648,True
66.24626062739412,55.7539381088781,0.37958956,1.5891371,0.03605733823172446,True
66.49778890694758,55.7539381088781,0.25062084,0.10985899,0.024206929267206044,True
66.74931718650105,55.7539381088781,0.22439098,1.3649035,0.020543243311627275,True
67.00084546605451,55.7539381088781,0.3573947,0.24199629,0.032103917568542695,True
67.25237374560798,55.7539381088781,0.65329456,0.34336853,0.05106027096132293,True
67.50390202516145,55.7539381088781,0.29976988,-0.6210189,0.03878739634646462,True
67.74644715187371,55.7539381088781,-0.005733013,0.22784281,0.010152560849732827,False
